137776360624,2016-01-21
137723718744,2016-01-21
137723718379,2016-01-21
137723383489,2016-01-21
137711980734,2016-01-20
137658063599,2016-01-20
137657468229,2016-01-20
137648121609,2016-01-19
137645817909,2016-01-19
137645778149,2016-01-19
137645578849,2016-01-19
137642095799,2016-01-19
137641341894,2016-01-19
137641179599,2016-01-19
137640671434,2016-01-19
137640308119,2016-01-19
137640039929,2016-01-19
137636986959,2016-01-19
137636731189,2016-01-19
137636480329,2016-01-19
137634036809,2016-01-19
137628299169,2016-01-19
137624329899,2016-01-19
137623121494,2016-01-19
137620089174,2016-01-19
137619805509,2016-01-19
137618746569,2016-01-19
137618649389,2016-01-19
137618565384,2016-01-19
137618481854,2016-01-19
137618360569,2016-01-19
137616117329,2016-01-19
137614643049,2016-01-19
137593116224,2016-01-19
137592818924,2016-01-19
137592081734,2016-01-19
137591916004,2016-01-19
137591855324,2016-01-19
137590488924,2016-01-19
137590294174,2016-01-19
137590138494,2016-01-19
137589685074,2016-01-19
137589166859,2016-01-19
137588831319,2016-01-19
137569765344,2016-01-18
137555961479,2016-01-18
137551104929,2016-01-18
137550929259,2016-01-18
137550708364,2016-01-18
137550529864,2016-01-18
137550080729,2016-01-18
137549955724,2016-01-18
137549855709,2016-01-18
137549143429,2016-01-18
137549003129,2016-01-18
137548960084,2016-01-18
137548897459,2016-01-18
137548796254,2016-01-18
137547498834,2016-01-18
137524202719,2016-01-18
137500995064,2016-01-17
137484857634,2016-01-17
137476441734,2016-01-17
137475385924,2016-01-17
137452387709,2016-01-17
137451430274,2016-01-17
137447083399,2016-01-17
137356201554,2016-01-15
137355941669,2016-01-15
137341710594,2016-01-15
137318960449,2016-01-15
137313333134,2016-01-15
137310652489,2016-01-14
137277119524,2016-01-14
137249218829,2016-01-14
137247875769,2016-01-13
137247614524,2016-01-13
137245482054,2016-01-13
137187148244,2016-01-13
137183072694,2016-01-12
137114745264,2016-01-11
137104806454,2016-01-11
137103946839,2016-01-11
137103452849,2016-01-11
137089633104,2016-01-11
137089559264,2016-01-11
137089497869,2016-01-11
137089427344,2016-01-11
137089335789,2016-01-11
137089146359,2016-01-11
137087576949,2016-01-11
137082420204,2016-01-11
137081892934,2016-01-11
137053648919,2016-01-11
137053361264,2016-01-11
137031743589,2016-01-10
137013407674,2016-01-10
136962866691,2016-01-09
136959788126,2016-01-09
136956228529,2016-01-09
136949089794,2016-01-09
136949030594,2016-01-09
136946708229,2016-01-09
136944463829,2016-01-09
136944188329,2016-01-09
136941854919,2016-01-09
136911438734,2016-01-09
136898124124,2016-01-08
136852075974,2016-01-08
136842585014,2016-01-07
136841180989,2016-01-07
136840502959,2016-01-07
136781389304,2016-01-07
136708546664,2016-01-05
136695452679,2016-01-05
136694694849,2016-01-05
136693074349,2016-01-05
136691331449,2016-01-05
136690706624,2016-01-05
136689546014,2016-01-05
136675652199,2016-01-05
136649560164,2016-01-05
136643318204,2016-01-05
136643061374,2016-01-05
136626392614,2016-01-04
136624002069,2016-01-04
136623948324,2016-01-04
136623545804,2016-01-04
136622910389,2016-01-04
136578739389,2016-01-04
136568408494,2016-01-04
136567875889,2016-01-04
136561957609,2016-01-03
136523770589,2016-01-03
136474899859,2016-01-02
136474833444,2016-01-02
136474556114,2016-01-02
136464028189,2016-01-02
136427393039,2016-01-02
136425418244,2016-01-02
136420761804,2016-01-02
136414422389,2016-01-01
136361702184,2016-01-01
136361503159,2016-01-01
136361481019,2016-01-01
136359780774,2016-01-01
136347920299,2015-12-31
136342441259,2015-12-31
136298145449,2015-12-31
136296506094,2015-12-31
136287263914,2015-12-30
136274323189,2015-12-30
136274286899,2015-12-30
136253560684,2015-12-30
136252340699,2015-12-30
136251654924,2015-12-30
136199984159,2015-12-29
136194061099,2015-12-29
136187081149,2015-12-29
136186989689,2015-12-29
136183442889,2015-12-29
136183345949,2015-12-29
136182159489,2015-12-29
136182105979,2015-12-29
136181853754,2015-12-29
136181790304,2015-12-29
136181762919,2015-12-29
136181666229,2015-12-29
136180069724,2015-12-29
136179518569,2015-12-29
136149658444,2015-12-29
136149532829,2015-12-29
136149209809,2015-12-29
136139468574,2015-12-28
136107600149,2015-12-28
136107222619,2015-12-28
136106010604,2015-12-28
136077797129,2015-12-28
136077617189,2015-12-28
136077196979,2015-12-28
136077034219,2015-12-28
136074927784,2015-12-28
136074845509,2015-12-28
136074377209,2015-12-28
136074306519,2015-12-28
136074235259,2015-12-28
136074124059,2015-12-28
136041186009,2015-12-27
136041103009,2015-12-27
135996711929,2015-12-26
135995982329,2015-12-26
135966790519,2015-12-26
135966324359,2015-12-26
135950563629,2015-12-26
135932431484,2015-12-25
135932309799,2015-12-25
135931712424,2015-12-25
135931553234,2015-12-25
135930586409,2015-12-25
135930386059,2015-12-25
135930303844,2015-12-25
135921801612,2015-12-25
135921179139,2015-12-25
135920445164,2015-12-25
135920401894,2015-12-25
135920301064,2015-12-25
135919878299,2015-12-25
135907226584,2015-12-25
135905770009,2015-12-25
135905479594,2015-12-25
135882699224,2015-12-25
135882662484,2015-12-25
135880130799,2015-12-25
135843871214,2015-12-24
135841052464,2015-12-24
135783502434,2015-12-23
135769244024,2015-12-23
135702981384,2015-12-22
135702372359,2015-12-22
135671661164,2015-12-21
135670575639,2015-12-21
135669949159,2015-12-21
135669687194,2015-12-21
135669629774,2015-12-21
135669170934,2015-12-21
135634171029,2015-12-21
135634108294,2015-12-21
135606559219,2015-12-21
135604273524,2015-12-21
135603865539,2015-12-21
135603213154,2015-12-21
135598004219,2015-12-20
135587994989,2015-12-20
135587087299,2015-12-20
135582033389,2015-12-20
135581473329,2015-12-20
135581325254,2015-12-20
135581134329,2015-12-20
135578123194,2015-12-20
135577710159,2015-12-20
135575764269,2015-12-20
135575263429,2015-12-20
135575075449,2015-12-20
135574968464,2015-12-20
135574420364,2015-12-20
135574120244,2015-12-20
135573580569,2015-12-20
135573384484,2015-12-20
135573217629,2015-12-20
135573003194,2015-12-20
135572742179,2015-12-20
135568565714,2015-12-20
135568475594,2015-12-20
135541238074,2015-12-20
135541006524,2015-12-20
135527167204,2015-12-19
135527013409,2015-12-19
135524480599,2015-12-19
135524325954,2015-12-19
135524088149,2015-12-19
135521363529,2015-12-19
135520467934,2015-12-19
135520361124,2015-12-19
135518365664,2015-12-19
135509568849,2015-12-19
135476866549,2015-12-19
135461998234,2015-12-18
135453719404,2015-12-18
135453457424,2015-12-18
135453020219,2015-12-18
135441598749,2015-12-18
135441332734,2015-12-18
135417968299,2015-12-18
135409832749,2015-12-17
135409605549,2015-12-17
135407042324,2015-12-17
135406400609,2015-12-17
135406146779,2015-12-17
135405418809,2015-12-17
135405364539,2015-12-17
135405295849,2015-12-17
135375342174,2015-12-17
135353301424,2015-12-17
135349913809,2015-12-17
135349512029,2015-12-17
135348047629,2015-12-17
135347899234,2015-12-17
135347854279,2015-12-17
135275551699,2015-12-15
135275200474,2015-12-15
135275068524,2015-12-15
135273993534,2015-12-15
135273360629,2015-12-15
135271961854,2015-12-15
135271795804,2015-12-15
135270802694,2015-12-15
135245717904,2015-12-15
135205528549,2015-12-14
135180430764,2015-12-14
135143176919,2015-12-13
135141043414,2015-12-13
135140286394,2015-12-13
135125433216,2015-12-13
135124170029,2015-12-13
135108304509,2015-12-13
135083147959,2015-12-13
135082967754,2015-12-13
135082812894,2015-12-13
135082024369,2015-12-13
135081915764,2015-12-13
135081814424,2015-12-13
135081281164,2015-12-13
135073067479,2015-12-12
135071902419,2015-12-12
135058322114,2015-12-12
135058148424,2015-12-12
135000413839,2015-12-11
135000347699,2015-12-11
135000207899,2015-12-11
135000111449,2015-12-11
134955141409,2015-12-11
134954771554,2015-12-11
134952068234,2015-12-11
134951885219,2015-12-11
134949064759,2015-12-10
134948923649,2015-12-10
134948436844,2015-12-10
134913992999,2015-12-10
134890241924,2015-12-10
134890125674,2015-12-10
134888262429,2015-12-10
134887927039,2015-12-10
134886592384,2015-12-10
134886329519,2015-12-10
134885806824,2015-12-10
134885182954,2015-12-09
134829619834,2015-12-09
134821874849,2015-12-09
134811562604,2015-12-08
134808116914,2015-12-08
134807844904,2015-12-08
134747303559,2015-12-07
134733326469,2015-12-07
134726836954,2015-12-07
134719396279,2015-12-07
134681906439,2015-12-06
134680234839,2015-12-06
134655995839,2015-12-06
134655384984,2015-12-06
134654072279,2015-12-06
134653646389,2015-12-06
134625054484,2015-12-06
134624461664,2015-12-06
134624326379,2015-12-06
134618902124,2015-12-06
134618740029,2015-12-05
134616484004,2015-12-05
134616453834,2015-12-05
134616127544,2015-12-05
134608381399,2015-12-05
134606162649,2015-12-05
134599172133,2015-12-05
134595078784,2015-12-05
134545693499,2015-12-04
134544940049,2015-12-04
134542507549,2015-12-04
134537938614,2015-12-04
134535226549,2015-12-04
134534936314,2015-12-04
134492570124,2015-12-04
134488725019,2015-12-03
134424325084,2015-12-02
134422371269,2015-12-02
134391768894,2015-12-02
134366942024,2015-12-02
134365693609,2015-12-02
134365317384,2015-12-02
134347175049,2015-12-01
134334743089,2015-12-01
134326789844,2015-12-01
134286340444,2015-11-30
134280095724,2015-11-30
134262373904,2015-11-30
134262034354,2015-11-30
134238238449,2015-11-30
134235678329,2015-11-30
134201511124,2015-11-29
134196920599,2015-11-29
134190739754,2015-11-29
134190711024,2015-11-29
134166045619,2015-11-29
134165678704,2015-11-29
134161252919,2015-11-29
134147453684,2015-11-28
134141278309,2015-11-28
134132698274,2015-11-28
134123843869,2015-11-28
134095428199,2015-11-28
134077051424,2015-11-27
134068028267,2015-11-27
134060211689,2015-11-27
134056053734,2015-11-27
133997721874,2015-11-26
133957755519,2015-11-25
133949830424,2015-11-25
133886862729,2015-11-24
133826136019,2015-11-23
133825838389,2015-11-23
133821406464,2015-11-23
133818848959,2015-11-23
133810149184,2015-11-23
133805766134,2015-11-23
133800820964,2015-11-23
133800644899,2015-11-23
133763349054,2015-11-23
133757696049,2015-11-22
133693004144,2015-11-22
133667571089,2015-11-21
133667154969,2015-11-21
133664743294,2015-11-21
133664072364,2015-11-21
133663550814,2015-11-21
133622911749,2015-11-21
133622241529,2015-11-21
133621766354,2015-11-20
133621579894,2015-11-20
133620611304,2015-11-20
133619793084,2015-11-20
133619157359,2015-11-20
133618678019,2015-11-20
133618564849,2015-11-20
133611386304,2015-11-20
133604074979,2015-11-20
133602959644,2015-11-20
133599458389,2015-11-20
133597885929,2015-11-20
133548413194,2015-11-19
133491446039,2015-11-18
133491341914,2015-11-18
133490848924,2015-11-18
133490523304,2015-11-18
133489368194,2015-11-18
133461580994,2015-11-18
133461008764,2015-11-18
133438119759,2015-11-18
133437158044,2015-11-18
133427968199,2015-11-17
133427789354,2015-11-17
133426185163,2015-11-17
133422958223,2015-11-17
133414251678,2015-11-17
133413792449,2015-11-17
133351929504,2015-11-16
133346622331,2015-11-16
133331382624,2015-11-16
133306796169,2015-11-16
133302684924,2015-11-16
133296117539,2015-11-15
133292628739,2015-11-15
133287921091,2015-11-15
133284356789,2015-11-15
133280892668,2015-11-15
133277497544,2015-11-15
133226802319,2015-11-14
133210741122,2015-11-14
133207614477,2015-11-14
133207148609,2015-11-14
133198949574,2015-11-14
133157642604,2015-11-13
133156428110,2015-11-13
133156223179,2015-11-13
133147401942,2015-11-13
133144740231,2015-11-13
133135883544,2015-11-13
133104931369,2015-11-13
133104639494,2015-11-13
133094493989,2015-11-12
133040494454,2015-11-12
133040291159,2015-11-12
133038751109,2015-11-12
133038705324,2015-11-12
133038097339,2015-11-12
133032256129,2015-11-11
133031783144,2015-11-11
133029661639,2015-11-11
133029265269,2015-11-11
133028613249,2015-11-11
133027489274,2015-11-11
133024257974,2015-11-11
133015258124,2015-11-11
133013648294,2015-11-11
133012837199,2015-11-11
133012836914,2015-11-11
133012037544,2015-11-11
133011251089,2015-11-11
133008878429,2015-11-11
133008878059,2015-11-11
133008877794,2015-11-11
133008877544,2015-11-11
133003138859,2015-11-11
133002510424,2015-11-11
133001900174,2015-11-11
133001899984,2015-11-11
133001899654,2015-11-11
133001899419,2015-11-11
133001300889,2015-11-11
133001300714,2015-11-11
133001300509,2015-11-11
133001300269,2015-11-11
133001300054,2015-11-11
133001299884,2015-11-11
133001299709,2015-11-11
133001299364,2015-11-11
133000719764,2015-11-11
133000719574,2015-11-11
133000719394,2015-11-11
133000719249,2015-11-11
133000172864,2015-11-11
133000172714,2015-11-11
132997250194,2015-11-11
132995666244,2015-11-11
132971773729,2015-11-11
132971176424,2015-11-11
132967374854,2015-11-11
132966144439,2015-11-11
132966143969,2015-11-11
132966143534,2015-11-11
132966143104,2015-11-11
132961738844,2015-11-10
132960871884,2015-11-10
132960871669,2015-11-10
132960816199,2015-11-10
132959979099,2015-11-10
132959093234,2015-11-10
132958194084,2015-11-10
132958193614,2015-11-10
132958193199,2015-11-10
132957580318,2015-11-10
132957293289,2015-11-10
132957293024,2015-11-10
132956418214,2015-11-10
132955493884,2015-11-10
132955493619,2015-11-10
132955493389,2015-11-10
132955492999,2015-11-10
132954533424,2015-11-10
132954532949,2015-11-10
132954343110,2015-11-10
132953588889,2015-11-10
132953588639,2015-11-10
132952718259,2015-11-10
132952369744,2015-11-10
132952355079,2015-11-10
132950258199,2015-11-10
132949508619,2015-11-10
132949508404,2015-11-10
132949508249,2015-11-10
132949508029,2015-11-10
132949507874,2015-11-10
132949507679,2015-11-10
132949507499,2015-11-10
132891110354,2015-11-09
132888708734,2015-11-09
132882851766,2015-11-09
132870204139,2015-11-09
132868110229,2015-11-09
132868027689,2015-11-09
132866985504,2015-11-09
132866556239,2015-11-09
132866485799,2015-11-09
132865495534,2015-11-09
132864986029,2015-11-09
132841255604,2015-11-09
132839817709,2015-11-09
132835664864,2015-11-09
132833364144,2015-11-08
132833277549,2015-11-08
132832325529,2015-11-08
132832157784,2015-11-08
132830343749,2015-11-08
132829996049,2015-11-08
132827698469,2015-11-08
132826043319,2015-11-08
132824947074,2015-11-08
132823616214,2015-11-08
132823205904,2015-11-08
132822967004,2015-11-08
132822232829,2015-11-08
132818675324,2015-11-08
132818074149,2015-11-08
132817047548,2015-11-08
132814594994,2015-11-08
132813498913,2015-11-08
132810034799,2015-11-08
132803771994,2015-11-08
132803455934,2015-11-08
132803213439,2015-11-08
132799935044,2015-11-08
